Id,rating
823302,4
823303,4
823304,4
823305,4
823306,4
823307,4
823308,4
823309,4
823310,4
823311,4
823312,4
823313,4
823314,4
823315,1
823316,4
823317,4
823318,4
823319,4
823320,4
823321,1
823322,4
823323,5
823324,5
823325,4
823326,4
823327,4
823328,4
823329,4
823330,4
823331,4
823332,4
823333,4
823334,4
823335,5
823336,4
823337,4
823338,4
823339,4
823340,5
823341,4
823342,1
823343,4
823344,1
823345,4
823346,4
823347,4
823348,1
823349,4
823350,1
823351,4
823352,4
823353,1
823354,4
823355,4
823356,4
823357,4
823358,4
823359,4
823360,4
823361,4
823362,4
823363,4
823364,4
823365,4
823366,4
823367,1
823368,4
823369,4
823370,4
823371,1
823372,4
823373,4
823374,4
823375,4
823376,4
823377,4
823378,1
823379,4
823380,4
823381,5
823382,4
823383,4
823384,4
823385,4
823386,4
823387,4
823388,4
823389,4
823390,5
823391,4
823392,4
823393,4
823394,3
823395,4
823396,4
823397,4
823398,5
823399,4
823400,4
823401,4
823402,4
823403,4
823404,4
823405,4
823406,4
823407,4
823408,4
823409,4
823410,4
823411,4
823412,4
823413,5
823414,4
823415,4
823416,4
823417,4
823418,4
823419,4
823420,4
823421,4
823422,4
823423,1
823424,5
823425,4
823426,4
823427,4
823428,4
823429,4
823430,4
823431,4
823432,4
823433,4
823434,4
823435,5
823436,4
823437,4
823438,4
823439,4
823440,1
823441,4
823442,4
823443,4
823444,4
823445,4
823446,1
823447,5
823448,4
823449,4
823450,4
823451,4
823452,4
823453,4
823454,4
823455,4
823456,1
823457,4
823458,1
823459,4
823460,4
823461,1
823462,1
823463,1
823464,4
823465,4
823466,4
823467,4
823468,4
823469,4
823470,4
823471,4
823472,4
823473,4
823474,4
823475,4
823476,4
823477,4
823478,4
823479,4
823480,4
823481,4
823482,4
823483,4
823484,4
823485,4
823486,1
823487,4
823488,4
823489,4
823490,4
823491,1
823492,5
823493,4
823494,5
823495,4
823496,5
823497,4
823498,4
823499,4
823500,4
823501,1
823502,4
823503,4
823504,1
823505,4
823506,4
823507,4
823508,4
823509,4
823510,4
823511,4
823512,3
823513,4
823514,1
823515,4
823516,4
823517,4
823518,4
823519,4
823520,4
823521,1
823522,4
823523,4
823524,4
823525,4
823526,4
823527,4
823528,4
823529,4
823530,4
823531,4
823532,4
823533,3
823534,4
823535,5
823536,4
823537,4
823538,4
823539,4
823540,4
823541,4
823542,4
823543,4
823544,4
823545,1
823546,1
823547,4
823548,4
823549,4
823550,4
823551,4
823552,4
823553,4
823554,4
823555,4
823556,4
823557,4
823558,4
823559,4
823560,5
823561,4
823562,4
823563,4
823564,4
823565,4
823566,4
823567,4
823568,4
823569,4
823570,4
823571,4
823572,4
823573,4
823574,4
823575,4
823576,4
823577,4
823578,4
823579,4
823580,4
823581,4
823582,5
823583,4
823584,5
823585,4
823586,4
823587,4
823588,4
823589,4
823590,4
823591,4
823592,1
823593,1
823594,4
823595,4
823596,4
823597,4
823598,4
823599,4
823600,4
823601,5
823602,4
823603,4
823604,4
823605,4
823606,4
823607,5
823608,4
823609,4
823610,4
823611,4
823612,4
823613,5
823614,5
823615,4
823616,4
823617,4
823618,5
823619,4
823620,1
823621,4
823622,4
823623,4
823624,4
823625,4
823626,1
823627,4
823628,4
823629,4
823630,4
823631,1
823632,4
823633,4
823634,4
823635,4
823636,4
823637,4
823638,4
823639,4
823640,4
823641,4
823642,4
823643,4
823644,5
823645,4
823646,4
823647,4
823648,4
823649,4
823650,4
823651,4
823652,4
823653,4
823654,4
823655,4
823656,4
823657,4
823658,4
823659,4
823660,5
823661,4
823662,4
823663,4
823664,1
823665,4
823666,4
823667,5
823668,4
823669,5
823670,4
823671,4
823672,4
823673,4
823674,4
823675,5
823676,4
823677,4
823678,4
823679,4
823680,4
823681,4
823682,4
823683,4
823684,3
823685,4
823686,4
823687,4
823688,3
823689,4
823690,4
823691,3
823692,4
823693,4
823694,4
823695,5
823696,4
823697,4
823698,3
823699,4
823700,4
823701,4
823702,4
823703,3
823704,4
823705,4
823706,1
823707,4
823708,4
823709,4
823710,1
823711,4
823712,4
823713,4
823714,1
823715,4
823716,3
823717,1
823718,1
823719,4
823720,4
823721,4
823722,4
823723,4
823724,4
823725,4
823726,1
823727,4
823728,4
823729,4
823730,1
823731,4
823732,4
823733,4
823734,4
823735,4
823736,4
823737,4
823738,4
823739,4
823740,4
823741,4
823742,4
823743,4
823744,4
823745,4
823746,4
823747,4
823748,4
823749,4
823750,4
823751,4
823752,4
823753,4
823754,4
823755,4
823756,4
823757,4
823758,1
823759,4
823760,4
823761,4
823762,4
823763,1
823764,4
823765,4
823766,1
823767,3
823768,4
823769,3
823770,3
823771,4
823772,4
823773,4
823774,1
823775,4
823776,4
823777,4
823778,4
823779,4
823780,4
823781,4
823782,1
823783,4
823784,4
823785,1
823786,4
823787,4
823788,4
823789,1
823790,4
823791,4
823792,4
823793,4
823794,1
823795,4
823796,4
823797,4
823798,4
823799,4
823800,4
823801,4
823802,4
823803,4
823804,4
823805,4
823806,4
823807,4
823808,1
823809,4
823810,4
823811,4
823812,4
823813,4
823814,4
823815,1
823816,4
823817,4
823818,4
823819,4
823820,4
823821,1
823822,4
823823,4
823824,4
823825,4
823826,4
823827,4
823828,4
823829,1
823830,4
823831,4
823832,1
823833,4
823834,4
823835,4
823836,4
823837,1
823838,4
823839,4
823840,5
823841,4
823842,4
823843,1
823844,1
823845,1
823846,4
823847,4
823848,4
823849,4
823850,4
823851,4
823852,1
823853,3
823854,4
823855,4
823856,4
823857,1
823858,4
823859,4
823860,4
823861,5
823862,4
823863,4
823864,4
823865,4
823866,4
823867,4
823868,4
823869,4
823870,4
823871,4
823872,4
823873,1
823874,4
823875,4
823876,4
823877,4
823878,4
823879,1
823880,4
823881,4
823882,4
823883,4
823884,1
823885,1
823886,4
823887,4
823888,4
823889,4
823890,4
823891,4
823892,4
823893,4
823894,4
823895,4
823896,4
823897,4
823898,4
823899,4
823900,4
823901,4
823902,4
823903,4
823904,4
823905,1
823906,4
823907,4
823908,4
823909,4
823910,4
823911,4
823912,4
823913,4
823914,1
823915,1
823916,4
823917,4
823918,4
823919,4
823920,4
823921,4
823922,4
823923,1
823924,4
823925,4
823926,4
823927,4
823928,4
823929,3
823930,4
823931,4
823932,1
823933,4
823934,4
823935,4
823936,4
823937,4
823938,4
823939,1
823940,4
823941,4
823942,4
823943,4
823944,5
823945,4
823946,4
823947,1
823948,4
823949,4
823950,4
823951,4
823952,4
823953,4
823954,1
823955,4
823956,4
823957,4
823958,4
823959,4
823960,4
823961,4
823962,4
823963,4
823964,4
823965,1
823966,5
823967,4
823968,4
823969,4
823970,3
823971,4
823972,4
823973,3
823974,5
823975,4
823976,4
823977,4
823978,5
823979,3
823980,5
823981,4
823982,4
823983,4
823984,4
823985,3
823986,4
823987,4
823988,1
823989,1
823990,4
823991,4
823992,4
823993,4
823994,4
823995,4
823996,4
823997,4
823998,4
823999,1
824000,4
824001,5
824002,1
824003,4
824004,4
824005,4
824006,4
824007,4
824008,1
824009,4
824010,4
824011,4
824012,1
824013,4
824014,4
824015,1
824016,4
824017,4
824018,4
824019,4
824020,4
824021,4
824022,4
824023,1
824024,4
824025,4
824026,4
824027,4
824028,5
824029,4
824030,1
824031,4
824032,5
824033,1
824034,4
824035,4
824036,3
824037,3
824038,4
824039,4
824040,4
824041,4
824042,4
824043,5
824044,4
824045,4
824046,4
824047,4
824048,5
824049,4
824050,4
824051,4
824052,4
824053,4
824054,4
824055,1
824056,5
824057,4
824058,4
824059,4
824060,4
824061,4
824062,1
824063,4
824064,4
824065,4
824066,1
824067,4
824068,1
824069,4
824070,4
824071,4
824072,4
824073,4
824074,4
824075,4
824076,4
824077,4
824078,4
824079,1
824080,4
824081,4
824082,4
824083,5
824084,4
824085,4
824086,5
824087,4
824088,4
824089,4
824090,4
824091,4
824092,4
824093,4
824094,4
824095,1
824096,5
824097,4
824098,4
824099,4
824100,4
824101,1
824102,4
824103,4
824104,4
824105,4
824106,4
824107,4
824108,4
824109,4
824110,4
824111,4
824112,4
824113,4
824114,4
824115,4
824116,1
824117,4
824118,4
824119,4
824120,4
824121,5
824122,4
824123,4
824124,4
824125,4
824126,4
824127,4
824128,4
824129,4
824130,3
824131,4
824132,4
824133,4
824134,4
824135,4
824136,4
824137,4
824138,4
824139,4
824140,4
824141,4
824142,1
824143,4
824144,4
824145,4
824146,4
824147,4
824148,4
824149,4
824150,1
824151,4
824152,4
824153,4
824154,4
824155,1
824156,4
824157,4
824158,1
824159,4
824160,1
824161,4
824162,4
824163,4
824164,4
824165,4
824166,4
824167,4
824168,4
824169,4
824170,4
824171,4
824172,4
824173,4
824174,4
824175,4
824176,4
824177,5
824178,5
824179,4
824180,3
824181,4
824182,3
824183,1
824184,3
824185,4
824186,4
824187,4
824188,4
824189,3
824190,4
824191,4
824192,4
824193,4
824194,4
824195,4
824196,4
824197,4
824198,4
824199,4
824200,4
824201,4
824202,4
824203,1
824204,4
824205,4
824206,4
824207,4
824208,4
824209,4
824210,4
824211,4
824212,4
824213,4
824214,4
824215,1
824216,4
824217,4
824218,4
824219,4
824220,1
824221,1
824222,4
824223,1
824224,1
824225,4
824226,1
824227,4
824228,1
824229,4
824230,4
824231,4
824232,4
824233,4
824234,4
824235,4
824236,4
824237,4
824238,4
824239,4
824240,4
824241,4
824242,1
824243,4
824244,4
824245,4
824246,4
824247,4
824248,4
824249,4
824250,4
824251,1
824252,4
824253,4
824254,4
824255,4
824256,4
824257,4
824258,4
824259,4
824260,4
824261,4
824262,5
824263,4
824264,4
824265,4
824266,4
824267,4
824268,4
824269,5
824270,4
824271,4
824272,4
824273,1
824274,4
824275,4
824276,4
824277,4
824278,4
824279,1
824280,1
824281,4
824282,4
824283,4
824284,4
824285,4
824286,4
824287,4
824288,1
824289,4
824290,4
824291,4
824292,4
824293,4
824294,1
824295,4
824296,4
824297,4
824298,4
824299,4
824300,4
824301,4
824302,1
824303,4
824304,4
824305,4
824306,4
824307,4
824308,4
824309,1
824310,4
824311,4
824312,4
824313,4
824314,4
824315,1
824316,4
824317,1
824318,4
824319,4
824320,4
824321,4
824322,3
824323,4
824324,4
824325,4
824326,3
824327,4
824328,5
824329,4
824330,4
824331,4
824332,4
824333,4
824334,4
824335,4
824336,3
824337,4
824338,4
824339,4
824340,4
824341,4
824342,1
824343,4
824344,4
824345,4
824346,4
824347,4
824348,1
824349,5
824350,4
824351,3
824352,5
824353,3
824354,4
824355,4
824356,4
824357,4
824358,4
824359,4
824360,1
824361,1
824362,4
824363,1
824364,4
824365,4
824366,4
824367,4
824368,5
824369,4
824370,4
824371,4
824372,4
824373,4
824374,4
824375,4
824376,4
824377,1
824378,5
824379,4
824380,4
824381,4
824382,4
824383,4
824384,4
824385,4
824386,4
824387,1
824388,4
824389,4
824390,4
824391,4
824392,1
824393,4
824394,4
824395,4
824396,4
824397,4
824398,4
824399,4
824400,4
824401,1
824402,4
824403,4
824404,1
824405,4
824406,4
824407,4
824408,1
824409,4
824410,4
824411,4
824412,4
824413,4
824414,4
824415,4
824416,5
824417,4
824418,4
824419,5
824420,4
824421,3
824422,4
824423,4
824424,4
824425,4
824426,1
824427,4
824428,4
824429,4
824430,4
824431,4
824432,4
824433,4
824434,5
824435,4
824436,4
824437,4
824438,5
824439,4
824440,4
824441,4
824442,1
824443,4
824444,4
824445,4
824446,4
824447,4
824448,4
824449,4
824450,4
824451,1
824452,4
824453,4
824454,1
824455,4
824456,4
824457,4
824458,4
824459,4
824460,5
824461,1
824462,4
824463,4
824464,4
824465,4
824466,4
824467,4
824468,4
824469,4
824470,4
824471,4
824472,4
824473,4
824474,5
824475,4
824476,4
824477,4
824478,4
824479,4
824480,4
824481,4
824482,4
824483,4
824484,4
824485,1
824486,4
824487,1
824488,4
824489,4
824490,1
824491,4
824492,1
824493,1
824494,4
824495,4
824496,4
824497,4
824498,4
824499,4
824500,4
824501,4
824502,1
824503,4
824504,4
824505,4
824506,4
824507,1
824508,4
824509,4
824510,1
824511,1
824512,4
824513,4
824514,4
824515,4
824516,4
824517,4
824518,4
824519,4
824520,4
824521,4
824522,4
824523,4
824524,1
824525,4
824526,1
824527,4
824528,4
824529,4
824530,4
824531,4
824532,1
824533,4
824534,4
824535,4
824536,4
824537,4
824538,4
824539,4
824540,5
824541,4
824542,4
824543,4
824544,4
824545,5
824546,4
824547,4
824548,4
824549,4
824550,4
824551,4
824552,4
824553,4
824554,4
824555,4
824556,4
824557,4
824558,1
824559,4
824560,4
824561,1
824562,4
824563,4
824564,4
824565,4
824566,4
824567,4
824568,4
824569,4
824570,4
824571,4
824572,4
824573,5
824574,4
824575,4
824576,1
824577,4
824578,4
824579,4
824580,4
824581,4
824582,4
824583,4
824584,4
824585,4
824586,4
824587,4
824588,4
824589,4
824590,5
824591,1
824592,4
824593,5
824594,4
824595,1
824596,4
824597,4
824598,4
824599,4
824600,4
824601,4
824602,4
824603,5
824604,1
824605,4
824606,5
824607,4
824608,4
824609,4
824610,4
824611,4
824612,1
824613,5
824614,4
824615,5
824616,4
824617,4
824618,4
824619,4
824620,4
824621,4
824622,4
824623,5
824624,4
824625,4
824626,4
824627,4
824628,4
824629,1
824630,4
824631,4
824632,4
824633,4
824634,4
824635,4
824636,4
824637,4
824638,4
824639,4
824640,4
824641,4
824642,4
824643,4
824644,4
824645,4
824646,1
824647,4
824648,4
824649,4
824650,4
824651,4
824652,4
824653,4
824654,4
824655,4
824656,4
824657,4
824658,4
824659,4
824660,4
824661,4
824662,1
824663,4
824664,1
824665,4
824666,5
824667,4
824668,4
824669,1
824670,4
824671,4
824672,4
824673,4
824674,1
824675,4
824676,4
824677,4
824678,4
824679,1
824680,1
824681,4
824682,4
824683,4
824684,4
824685,4
824686,4
824687,4
824688,1
824689,4
824690,4
824691,4
824692,4
824693,4
824694,4
824695,1
824696,4
824697,4
824698,5
824699,4
824700,4
824701,4
824702,4
824703,4
824704,4
824705,4
824706,4
824707,4
824708,4
824709,4
824710,4
824711,4
824712,4
824713,4
824714,4
824715,4
824716,4
824717,4
824718,4
824719,4
824720,4
824721,4
824722,4
824723,4
824724,1
824725,4
824726,4
824727,4
824728,4
824729,4
824730,5
824731,4
824732,4
824733,4
824734,4
824735,4
824736,4
824737,5
824738,4
824739,4
824740,4
824741,4
824742,5
824743,1
824744,4
824745,1
824746,4
824747,4
824748,4
824749,4
824750,4
824751,4
824752,4
824753,4
824754,4
824755,5
824756,4
824757,1
824758,1
824759,4
824760,4
824761,4
824762,5
824763,1
824764,4
824765,5
824766,4
824767,4
824768,4
824769,4
824770,4
824771,4
824772,4
824773,5
824774,4
824775,4
824776,1
824777,4
824778,1
824779,5
824780,4
824781,5
824782,1
824783,4
824784,4
824785,4
824786,4
824787,1
824788,4
824789,1
824790,5
824791,4
824792,4
824793,4
824794,4
824795,4
824796,4
824797,5
824798,4
824799,4
824800,4
824801,5
824802,4
824803,4
824804,4
824805,4
824806,4
824807,4
824808,4
824809,4
824810,4
824811,4
824812,4
824813,4
824814,4
824815,4
824816,1
824817,4
824818,4
824819,4
824820,4
824821,4
824822,4
824823,4
824824,1
824825,4
824826,4
824827,4
824828,4
824829,4
824830,4
824831,4
824832,4
824833,4
824834,4
824835,4
824836,4
824837,4
824838,4
824839,3
824840,4
824841,4
824842,4
824843,4
824844,3
824845,3
824846,4
824847,4
824848,4
824849,4
824850,4
824851,4
824852,4
824853,4
824854,4
824855,4
824856,4
824857,4
824858,4
824859,4
824860,4
824861,4
824862,4
824863,4
824864,1
824865,4
824866,4
824867,4
824868,4
824869,4
824870,4
824871,1
824872,1
824873,4
824874,4
824875,1
824876,4
824877,4
824878,3
824879,4
824880,4
824881,4
824882,4
824883,1
824884,4
824885,4
824886,4
824887,1
824888,5
824889,4
824890,4
824891,1
824892,4
824893,4
824894,1
824895,4
824896,4
824897,1
824898,4
824899,1
824900,4
824901,4
824902,4
824903,4
824904,5
824905,1
824906,4
824907,4
824908,5
824909,4
824910,1
824911,4
824912,4
824913,4
824914,4
824915,4
824916,4
824917,4
824918,4
824919,4
824920,4
824921,4
824922,4
824923,4
824924,4
824925,4
824926,4
824927,4
824928,4
824929,4
824930,1
824931,4
824932,4
824933,4
824934,4
824935,4
824936,4
824937,4
824938,4
824939,4
824940,4
824941,4
824942,4
824943,4
824944,5
824945,1
824946,4
824947,1
824948,4
824949,4
824950,4
824951,5
824952,4
824953,1
824954,4
824955,4
824956,4
824957,4
824958,4
824959,4
824960,4
824961,4
824962,4
824963,1
824964,4
824965,4
824966,4
824967,4
824968,4
824969,4
824970,4
824971,4
824972,4
824973,4
824974,4
824975,4
824976,4
824977,4
824978,4
824979,4
824980,4
824981,4
824982,4
824983,4
824984,4
824985,4
824986,4
824987,4
824988,5
824989,4
824990,4
824991,3
824992,1
824993,4
824994,4
824995,4
824996,3
824997,1
824998,3
824999,4
825000,1
825001,4
825002,3
825003,4
825004,3
825005,4
825006,4
825007,4
825008,4
825009,1
825010,3
825011,3
825012,4
825013,5
825014,1
825015,5
825016,4
825017,4
825018,3
825019,4
825020,5
825021,4
825022,4
825023,4
825024,4
825025,1
825026,4
825027,4
825028,1
825029,4
825030,4
825031,4
825032,4
825033,4
825034,1
825035,4
825036,4
825037,4
825038,4
825039,5
825040,4
825041,4
825042,4
825043,4
825044,4
825045,4
825046,4
825047,4
825048,4
825049,4
825050,4
825051,4
825052,4
825053,4
825054,1
825055,4
825056,4
825057,4
825058,4
825059,4
825060,4
825061,5
825062,4
825063,4
825064,4
825065,4
825066,1
825067,4
825068,4
825069,5
825070,1
825071,4
825072,4
825073,1
825074,3
825075,3
825076,4
825077,3
825078,4
825079,3
825080,4
825081,4
825082,1
825083,4
825084,1
825085,3
825086,4
825087,4
825088,4
825089,4
825090,4
825091,5
825092,4
825093,4
825094,4
825095,4
825096,4
825097,4
825098,1
825099,4
825100,4
825101,4
825102,4
825103,4
825104,4
825105,4
825106,4
825107,4
825108,1
825109,1
825110,4
825111,4
825112,1
825113,1
825114,1
825115,4
825116,4
825117,4
825118,4
825119,4
825120,1
825121,4
825122,4
825123,4
825124,4
825125,4
825126,4
825127,4
825128,4
825129,1
825130,4
825131,4
825132,4
825133,4
825134,4
825135,4
825136,1
825137,4
825138,1
825139,1
825140,4
825141,4
825142,4
825143,4
825144,4
825145,4
825146,1
825147,4
825148,4
825149,1
825150,4
825151,4
825152,4
825153,4
825154,4
825155,4
825156,4
825157,4
825158,4
825159,4
825160,4
825161,1
825162,4
825163,4
825164,4
825165,4
825166,4
825167,4
825168,4
825169,4
825170,4
825171,4
825172,4
825173,4
825174,1
825175,4
825176,4
825177,4
825178,4
825179,4
825180,4
825181,4
825182,4
825183,3
825184,3
825185,3
825186,1
825187,3
825188,3
825189,3
825190,3
825191,3
825192,4
825193,4
825194,3
825195,4
825196,3
825197,3
825198,4
825199,3
825200,4
825201,4
825202,1
825203,4
825204,1
825205,3
825206,4
825207,4
825208,3
825209,3
825210,4
825211,3
825212,3
825213,4
825214,4
825215,4
825216,4
825217,1
825218,4
825219,1
825220,3
825221,4
825222,4
825223,4
825224,4
825225,3
825226,3
825227,3
825228,5
825229,3
825230,4
825231,5
825232,4
825233,4
825234,4
825235,4
825236,1
825237,3
825238,4
825239,3
825240,4
825241,3
825242,3
825243,4
825244,3
825245,4
825246,3
825247,4
825248,3
825249,4
825250,3
825251,3
825252,4
825253,4
825254,4
825255,4
825256,3
825257,3
825258,4
825259,4
825260,4
825261,4
825262,4
825263,4
825264,3
825265,4
825266,4
825267,4
825268,4
825269,4
825270,1
825271,4
825272,4
825273,4
825274,3
825275,5
825276,4
825277,4
825278,1
825279,4
825280,4
825281,1
825282,4
825283,4
825284,4
825285,4
825286,4
825287,4
825288,4
825289,4
825290,3
825291,3
825292,4
825293,4
825294,5
825295,4
825296,4
825297,4
825298,3
825299,4
825300,4
825301,4
825302,4
825303,4
825304,5
825305,4
825306,1
825307,5
825308,4
825309,4
825310,1
825311,1
825312,1
825313,4
825314,5
825315,5
825316,4
825317,4
825318,5
825319,3
825320,4
825321,4
825322,4
825323,4
825324,3
825325,4
825326,4
825327,4
825328,5
825329,4
825330,4
825331,3
825332,4
825333,4
825334,4
825335,4
825336,1
825337,4
825338,4
825339,4
825340,4
825341,4
825342,4
825343,4
825344,4
825345,4
825346,4
825347,5
825348,5
825349,4
825350,4
825351,4
825352,4
825353,4
825354,4
825355,4
825356,3
825357,4
825358,4
825359,4
825360,4
825361,4
825362,4
825363,4
825364,4
825365,4
825366,4
825367,4
825368,5
825369,4
825370,4
825371,4
825372,3
825373,1
825374,4
825375,1
825376,4
825377,3
825378,4
825379,1
825380,4
825381,5
825382,4
825383,4
825384,5
825385,5
825386,4
825387,4
825388,4
825389,4
825390,4
825391,4
825392,3
825393,4
825394,4
825395,4
825396,4
825397,4
825398,4
825399,4
825400,4
825401,4
825402,4
825403,1
825404,4
825405,4
825406,4
825407,4
825408,4
825409,4
825410,5
825411,4
825412,4
825413,4
825414,4
825415,4
825416,4
825417,4
825418,4
825419,4
825420,4
825421,4
825422,4
825423,4
825424,4
825425,4
825426,4
825427,4
825428,4
825429,4
825430,4
825431,4
825432,4
825433,4
825434,4
825435,4
825436,4
825437,4
825438,4
825439,1
825440,4
825441,4
825442,4
825443,4
825444,4
825445,4
825446,4
825447,4
825448,4
825449,4
825450,4
825451,4
825452,4
825453,4
825454,4
825455,4
825456,4
825457,4
825458,4
825459,5
825460,4
825461,4
825462,4
825463,4
825464,4
825465,4
825466,4
825467,4
825468,1
825469,4
825470,4
825471,4
825472,4
825473,4
825474,1
825475,4
825476,4
825477,5
825478,4
825479,4
825480,4
825481,4
825482,4
825483,4
825484,4
825485,4
825486,4
825487,1
825488,4
825489,4
825490,4
825491,4
825492,4
825493,4
825494,1
825495,4
825496,4
825497,4
825498,4
825499,4
825500,4
825501,4
825502,4
825503,4
825504,4
825505,4
825506,4
825507,4
825508,4
825509,4
825510,4
825511,4
825512,4
825513,4
825514,4
825515,4
825516,1
825517,4
825518,4
825519,4
825520,4
825521,1
825522,4
825523,4
825524,4
825525,1
825526,5
825527,1
825528,4
825529,4
825530,4
825531,4
825532,4
825533,4
825534,4
825535,4
825536,4
825537,4
825538,4
825539,4
825540,4
825541,4
825542,4
825543,4
825544,4
825545,4
825546,4
825547,4
825548,4
825549,4
825550,4
825551,4
825552,4
825553,4
825554,5
825555,4
825556,4
825557,4
825558,4
825559,4
825560,4
825561,4
825562,4
825563,1
825564,4
825565,4
825566,4
825567,4
825568,4
825569,4
825570,4
825571,4
825572,4
825573,5
825574,4
825575,4
825576,4
825577,4
825578,4
825579,4
825580,4
825581,3
825582,4
825583,4
825584,4
825585,4
825586,4
825587,4
825588,4
825589,4
825590,4
825591,4
825592,4
825593,4
825594,4
825595,4
825596,4
825597,4
825598,4
825599,4
825600,4
825601,4
825602,4
825603,4
825604,4
825605,1
825606,4
825607,4
825608,4
825609,1
825610,4
825611,4
825612,4
825613,4
825614,4
825615,4
825616,4
825617,1
825618,4
825619,1
825620,4
825621,4
825622,4
825623,4
825624,1
825625,1
825626,4
825627,4
825628,4
825629,5
825630,4
825631,4
825632,4
825633,4
825634,4
825635,4
825636,4
825637,1
825638,4
825639,4
825640,4
825641,4
825642,4
825643,4
825644,4
825645,4
825646,4
825647,4
825648,4
825649,4
825650,1
825651,1
825652,4
825653,4
825654,1
825655,4
825656,4
825657,4
825658,4
825659,1
825660,4
825661,1
825662,4
825663,4
825664,1
825665,4
825666,4
825667,4
825668,4
825669,4
825670,4
825671,4
825672,4
825673,4
825674,4
825675,4
825676,4
825677,4
825678,5
825679,4
825680,5
825681,4
825682,4
825683,4
825684,5
825685,4
825686,4
825687,5
825688,4
825689,4
825690,4
825691,4
825692,5
825693,4
825694,4
825695,1
825696,4
825697,5
825698,5
825699,4
825700,4
825701,4
825702,4
825703,4
825704,1
825705,4
825706,4
825707,4
825708,4
825709,4
825710,4
825711,4
825712,4
825713,4
825714,4
825715,4
825716,4
825717,4
825718,4
825719,4
825720,4
825721,4
825722,4
825723,4
825724,4
825725,4
825726,1
825727,4
825728,4
825729,4
825730,4
825731,4
825732,4
825733,4
825734,4
825735,4
825736,4
825737,4
825738,4
825739,4
825740,4
825741,4
825742,4
825743,4
825744,4
825745,4
825746,4
825747,1
825748,4
825749,4
825750,1
825751,4
825752,4
825753,4
825754,1
825755,1
825756,4
825757,4
825758,4
825759,4
825760,1
825761,4
825762,4
825763,4
825764,4
825765,4
825766,4
825767,4
825768,4
825769,4
825770,4
825771,4
825772,4
825773,4
825774,4
825775,4
825776,4
825777,4
825778,1
825779,4
825780,4
825781,4
825782,4
825783,4
825784,4
825785,4
825786,4
825787,4
825788,4
825789,4
825790,4
825791,4
825792,4
825793,4
825794,3
825795,4
825796,4
825797,4
825798,1
825799,4
825800,4
825801,4
825802,4
825803,1
825804,4
825805,4
825806,5
825807,4
825808,4
825809,4
825810,4
825811,4
825812,4
825813,4
825814,4
825815,4
825816,1
825817,4
825818,4
825819,1
825820,4
825821,4
825822,1
825823,4
825824,4
825825,5
825826,1
825827,4
825828,4
825829,4
825830,4
825831,4
825832,4
825833,4
825834,4
825835,4
825836,4
825837,4
825838,4
825839,4
825840,4
825841,4
825842,5
825843,4
825844,4
825845,4
825846,4
825847,4
825848,4
825849,4
825850,4
825851,1
825852,4
825853,5
825854,4
825855,4
825856,4
825857,4
825858,4
825859,4
825860,1
825861,4
825862,4
825863,1
825864,4
825865,4
825866,4
825867,4
825868,4
825869,4
825870,5
825871,4
825872,4
825873,4
825874,1
825875,4
825876,4
825877,4
825878,5
825879,4
825880,4
825881,4
825882,1
825883,4
825884,4
825885,4
825886,4
825887,4
825888,4
825889,4
825890,4
825891,4
825892,4
825893,4
825894,4
825895,4
825896,4
825897,4
825898,4
825899,4
825900,4
825901,4
825902,1
825903,1
825904,4
825905,4
825906,4
825907,4
825908,1
825909,1
825910,4
825911,4
825912,4
825913,4
825914,4
825915,5
825916,1
825917,4
825918,1
825919,3
825920,4
825921,4
825922,4
825923,4
825924,4
825925,1
825926,4
825927,4
825928,3
825929,4
825930,1
825931,4
825932,4
825933,4
825934,4
825935,4
825936,4
825937,4
825938,4
825939,4
825940,4
825941,4
825942,4
825943,4
825944,4
825945,4
825946,4
825947,1
825948,4
825949,4
825950,4
825951,4
825952,1
825953,1
825954,4
825955,4
825956,4
825957,4
825958,4
825959,4
825960,4
825961,4
825962,1
825963,4
825964,1
825965,4
825966,4
825967,4
825968,4
825969,4
825970,4
825971,4
825972,4
825973,4
825974,5
825975,5
825976,4
825977,5
825978,5
825979,4
825980,5
825981,1
825982,4
825983,5
825984,5
825985,4
825986,4
825987,4
825988,4
825989,4
825990,4
825991,4
825992,4
825993,4
825994,4
825995,4
825996,4
825997,4
825998,4
825999,1
826000,5
826001,4
826002,4
826003,4
826004,4
826005,4
826006,4
826007,1
826008,4
826009,3
826010,4
826011,4
826012,4
826013,1
826014,4
826015,4
826016,4
826017,5
826018,4
826019,4
826020,4
826021,4
826022,4
826023,5
826024,4
826025,4
826026,1
826027,4
826028,4
826029,1
826030,4
826031,4
826032,4
826033,4
826034,4
826035,4
826036,4
826037,4
826038,4
826039,4
826040,4
826041,4
826042,4
826043,4
826044,4
826045,4
826046,4
826047,5
826048,4
826049,4
826050,4
826051,4
826052,4
826053,4
826054,4
826055,4
826056,4
826057,4
826058,4
826059,4
826060,4
826061,1
826062,4
826063,4
826064,4
826065,4
826066,1
826067,4
826068,1
826069,4
826070,4
826071,4
826072,4
826073,4
826074,4
826075,4
826076,4
826077,1
826078,4
826079,1
826080,1
826081,4
826082,4
826083,4
826084,1
826085,4
826086,4
826087,3
826088,4
826089,4
826090,4
826091,4
826092,4
826093,4
826094,4
826095,4
826096,1
826097,4
826098,4
826099,5
